路線番号,便ID,バス停順序,バス停名,時,分,曜日区分,路線名,運行会社
N-FUKUOKA,2004,3,福岡天神バスセンター,11,0,平日,佐賀～福岡線,西鉄バス
N-FUKUOKA,2005,1,佐賀駅バスセンター,11,0,平日,佐賀～福岡線,西鉄バス
N-FUKUOKA,2005,2,佐賀県庁前,11,5,平日,佐賀～福岡線,西鉄バス
N-FUKUOKA,2005,3,福岡天神バスセンター,12,0,平日,佐賀～福岡線,西鉄バス
N-FUKUOKA,2006,1,佐賀駅バスセンター,12,0,平日,佐賀～福岡線,西鉄バス
N-FUKUOKA,2006,2,佐賀県庁前,12,5,平日,佐賀～福岡線,西鉄バス
N-FUKUOKA,2006,3,福岡天神バスセンター,13,0,平日,佐賀～福岡線,西鉄バス
N-FUKUOKA,2007,1,佐賀駅バスセンター,13,0,平日,佐賀～福岡線,西鉄バス
N-FUKUOKA,2007,2,佐賀県庁前,13,5,平日,佐賀～福岡線,西鉄バス
N-FUKUOKA,2007,3,福岡天神バスセンター,14,0,平日,佐賀～福岡線,西鉄バス
N-FUKUOKA,2008,1,佐賀駅バスセンター,14,0,平日,佐賀～福岡線,西鉄バス
N-FUKUOKA,2008,2,佐賀県庁前,14,5,平日,佐賀～福岡線,西鉄バス
N-FUKUOKA,2008,3,福岡天神バスセンター,15,0,平日,佐賀～福岡線,西鉄バス
N-FUKUOKA,2009,1,佐賀駅バスセンター,15,0,平日,佐賀～福岡線,西鉄バス
N-FUKUOKA,2009,2,佐賀県庁前,15,5,平日,佐賀～福岡線,西鉄バス
N-FUKUOKA,2009,3,福岡天神バスセンター,16,0,平日,佐賀～福岡線,西鉄バス
N-FUKUOKA,2010,1,佐賀駅バスセンター,16,0,平日,佐賀～福岡線,西鉄バス
N-FUKUOKA,2010,2,佐賀県庁前,16,5,平日,佐賀～福岡線,西鉄バス
N-FUKUOKA,2010,3,福岡天神バスセンター,17,0,平日,佐賀～福岡線,西鉄バス
N-FUKUOKA,2011,1,佐賀駅バスセンター,17,0,平日,佐賀～福岡線,西鉄バス
N-FUKUOKA,2011,2,佐賀県庁前,17,5,平日,佐賀～福岡線,西鉄バス
N-FUKUOKA,2011,3,福岡天神バスセンター,18,0,平日,佐賀～福岡線,西鉄バス
N-FUKUOKA,2012,1,佐賀駅バスセンター,18,0,平日,佐賀～福岡線,西鉄バス
N-FUKUOKA,2012,2,佐賀県庁前,18,5,平日,佐賀～福岡線,西鉄バス
N-FUKUOKA,2012,3,福岡天神バスセンター,19,0,平日,佐賀～福岡線,西鉄バス
N-FUKUOKA,2013,1,佐賀駅バスセンター,19,0,平日,佐賀～福岡線,西鉄バス
N-FUKUOKA,2013,2,佐賀県庁前,19,5,平日,佐賀～福岡線,西鉄バス
N-FUKUOKA,2013,3,福岡天神バスセンター,20,0,平日,佐賀～福岡線,西鉄バス
N-FUKUOKA,2014,1,佐賀駅バスセンター,20,0,平日,佐賀～福岡線,西鉄バス
N-FUKUOKA,2014,2,佐賀県庁前,20,5,平日,佐賀～福岡線,西鉄バス
N-FUKUOKA,2014,3,福岡天神バスセンター,21,0,平日,佐賀～福岡線,西鉄バス
N-FUKUOKA,2015,1,佐賀駅バスセンター,21,0,平日,佐賀～福岡線,西鉄バス
N-FUKUOKA,2015,2,佐賀県庁前,21,5,平日,佐賀～福岡線,西鉄バス
N-FUKUOKA,2015,3,福岡天神バスセンター,22,0,平日,佐賀～福岡線,西鉄バス
N-TOSU,2029,1,佐賀駅バスセンター,6,15,平日,佐賀～鳥栖線,西鉄バス
N-TOSU,2029,2,鳥栖駅,6,45,平日,佐賀～鳥栖線,西鉄バス
N-TOSU,2030,1,佐賀駅バスセンター,7,15,平日,佐賀～鳥栖線,西鉄バス
N-TOSU,2030,2,鳥栖駅,7,45,平日,佐賀～鳥栖線,西鉄バス
N-TOSU,2031,1,佐賀駅バスセンター,8,15,平日,佐賀～鳥栖線,西鉄バス
N-TOSU,2031,2,鳥栖駅,8,45,平日,佐賀～鳥栖線,西鉄バス
N-TOSU,2032,1,佐賀駅バスセンター,9,15,平日,佐賀～鳥栖線,西鉄バス
N-TOSU,2032,2,鳥栖駅,9,45,平日,佐賀～鳥栖線,西鉄バス
N-TOSU,2033,1,佐賀駅バスセンター,10,15,平日,佐賀～鳥栖線,西鉄バス
N-TOSU,2033,2,鳥栖駅,10,45,平日,佐賀～鳥栖線,西鉄バス
N-TOSU,2034,1,佐賀駅バスセンター,11,15,平日,佐賀～鳥栖線,西鉄バス
N-TOSU,2034,2,鳥栖駅,11,45,平日,佐賀～鳥栖線,西鉄バス
N-TOSU,2035,1,佐賀駅バスセンター,12,15,平日,佐賀～鳥栖線,西鉄バス
N-TOSU,2035,2,鳥栖駅,12,45,平日,佐賀～鳥栖線,西鉄バス
N-TOSU,2036,1,佐賀駅バスセンター,13,15,平日,佐賀～鳥栖線,西鉄バス
N-TOSU,2036,2,鳥栖駅,13,45,平日,佐賀～鳥栖線,西鉄バス
N-TOSU,2037,1,佐賀駅バスセンター,14,15,平日,佐賀～鳥栖線,西鉄バス
N-TOSU,2037,2,鳥栖駅,14,45,平日,佐賀～鳥栖線,西鉄バス
N-TOSU,2038,1,佐賀駅バスセンター,15,15,平日,佐賀～鳥栖線,西鉄バス
N-TOSU,2038,2,鳥栖駅,15,45,平日,佐賀～鳥栖線,西鉄バス
N-TOSU,2039,1,佐賀駅バスセンター,16,15,平日,佐賀～鳥栖線,西鉄バス
N-TOSU,2039,2,鳥栖駅,16,45,平日,佐賀～鳥栖線,西鉄バス
N-TOSU,2040,1,佐賀駅バスセンター,17,15,平日,佐賀～鳥栖線,西鉄バス
N-TOSU,2040,2,鳥栖駅,17,45,平日,佐賀～鳥栖線,西鉄バス
N-TOSU,2041,1,佐賀駅バスセンター,18,15,平日,佐賀～鳥栖線,西鉄バス
N-TOSU,2041,2,鳥栖駅,18,45,平日,佐賀～鳥栖線,西鉄バス
N-TOSU,2042,1,佐賀駅バスセンター,19,15,平日,佐賀～鳥栖線,西鉄バス
N-TOSU,2042,2,鳥栖駅,19,45,平日,佐賀～鳥栖線,西鉄バス
N-TOSU,2043,1,佐賀駅バスセンター,20,15,平日,佐賀～鳥栖線,西鉄バス
N-TOSU,2043,2,鳥栖駅,20,45,平日,佐賀～鳥栖線,西鉄バス
